id,name,photo,description,category,esposizione,fioritura,altezza,terreno,densità,vaso,disponibile,novità,utile_per,created_at,updated_at,price_cents,price_currency,nascondi
226,Penstemon superbus,,"Origine: Nord America.
",erbacee perenni,sole,primavera,"alta, cm. 90-100","normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-02-02 15:42:16 UTC,2020-11-13 15:21:49 UTC,500,EUR,false
370,Perovskia atriplicifolia,,"Uno spiritello grigio-azzurro nel giardino; fusti e foglie grigio-argento che, in cima ai rami, sfumano nell'azzurro lavanda dei fiori. 
Origine: Asia.",erbacee perenni,sole,estate,"alta, cm. 100-120","leggero, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"terreni aridi, fogliame decorativo",2019-02-09 09:13:15 UTC,2021-01-06 16:03:15 UTC,500,EUR,false
530,Perovskia atriplicifolia 'Lacey Blue',,"Varietà ben eretta e dalla lunga, lunga fioritura.",erbacee perenni,sole,estate,"media, cm. 50-60","normale, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,Farfalle e insetti,2019-07-25 15:59:02 UTC,2021-01-06 16:03:38 UTC,600,EUR,false
566,Perovskia atriplicifolia 'Little Spire',,"Varietà compatta dalla lunga fioritura.
Origine: Russia, varietà coltivata.",erbacee perenni,sole,estate,"media, cm. 70-100",normale; tollera il secco,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-08-07 16:01:29 UTC,2021-01-06 16:04:08 UTC,600,EUR,false
531,Persicaria affinis 'Dimity',,"Un bel cespo di foglie graziose su cui emergono spighe rosa intenso. In autunno prende colori purpurei. Ama terreni freschi. 
Origine: Europa, varietà coltivata.
",erbacee perenni,"sole, mezzombra",estate,"bassa, cm. 30-40","fertile, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,coprisuolo,2019-07-25 16:01:03 UTC,2019-12-04 18:34:53 UTC,500,EUR,false
372,Persicaria amplexicaulis 'Blackfield',,"Le Persicaria a. sono le migliori piante per il giardino autunnale, ma la fioritura inizia fin dall’estate. Questa è una varietà dai fiori rosso cupo, distillato di tramonti infuocati.
Origine: Asia, varietà coltivata.
",erbacee perenni,"sole, mezz'ombra",estate-autunno,"media, cm. 60-80",normale,3-5 piante/mq.,tondo cm. 15 (2 L.),false,false,Insetti,2019-02-09 09:28:56 UTC,2019-02-09 09:28:56 UTC,800,EUR,false
373,Persicaria amplexicaulis 'Rosea',,"Le Persicaria a. sono tra le migliori piante per il giardino autunnale ma la loro fioritura inizia già dall'estate. Varietà a fiori rosa pallido, le sue spighe danzano sulla massa di fogliame dal volume importante.
Origine: Asia, varietà coltivata.
",erbacee perenni,"sole, mezzombra",estate-autunno,"alta, cm. 100-120",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 09:33:05 UTC,2021-01-06 16:06:52 UTC,600,EUR,false
374,Persicaria amplexicaulis 'Speciosa',,"Le Persicaria a. sono le migliori piante per il giardino autunnale, ma la fioritura inizia fin dall’estate.Varietà con spighe magenta in fiore tutta l’estate, sino a novembre (senza gelate). Ama terreni freschi o umidi ma regge bene a periodi di siccità.
Origine: Asia, varietà coltivata.",erbacee perenni,"sole, mezz'ombra",estate-autunno,"alta, cm. 100-120",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 09:35:43 UTC,2021-01-06 16:07:18 UTC,600,EUR,false
375,Persicaria amplexicaulis 'Taurus',,"Le Persicaria a. sono le migliori piante per il giardino autunnale, ma la fioritura inizia fin dall’estate. Varietà con spighe di colore rosso scuro e particolarmente grandi.
Origine: Asia, varietà coltivata.",erbacee perenni,"sole, mezz'ombra",estate-autunno,"media, cm. 80-100",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 09:38:14 UTC,2021-01-06 16:07:39 UTC,600,EUR,false
376,Persicaria bistorta 'Superba',,"Forma un bel cuscino compatto di foglie che la rendono utilizzabile come tappezzante. Le spighe compatte di fiori rosa durano a lungo. Ama terreni freschi e angoli luminosi senza sole diretto tutto il dì.
Origine: Europa.",erbacee perenni,"sole, mezz'ombra",estate,"media, cm. 50-70","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm. 13 (1 L.),true,false,"insetti, coprisuolo",2019-02-09 09:57:29 UTC,2019-02-24 16:45:00 UTC,500,EUR,false
227,Persicaria vaccinifolia,,"Foglie minutissime su rami sottili che si allargano sul terreno come una ragnatela. Fiorisce a fine estate con spighette di un delicato rosa. 
Origine: Asia.
",erbacee perenni,sole-mezz'ombra,tarda estate-autunno  ,"bassa, cm. 20-30",normale,5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-02-02 15:44:40 UTC,2019-12-04 18:37:54 UTC,500,EUR,false
378,Persicaria virginiana 'Filiformis',,"Foglie di colore verde con evidenti variegature marroni nella parte centrale. I fiori sono riuniti in lunghe spighe color rosso corallo. Molto vagabonda.
Origine: Asia.
",erbacee perenni,mezz'ombra,tarda estate,"media, cm. 80-100",normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,fogliame decorativo,2019-02-09 10:02:52 UTC,2019-02-24 16:46:14 UTC,450,EUR,false
377,Persicaria virginiana 'Painter's Palette',,"Varietà con foglie variegate di bianco e verde e fiori rosso corallo.
Origine: Asia, varietà coltivata.
",erbacee perenni,mezz'ombra,tarda estate,"media, cm. 80-100",normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,fogliame decorativo,2019-02-09 10:01:02 UTC,2019-02-24 16:47:17 UTC,450,EUR,false
228,Petalostemon candidum,,"Origine: Nord America.

",erbacee perenni,sole,estate,"media, cm. 50-60","normale, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-02-02 15:47:18 UTC,2019-02-25 19:15:34 UTC,500,EUR,false
229,Petrorhagia saxifraga,,"Un fitto gomitolo di steli e foglie sottilissimi su cui spuntano fiorellini rosa. Cresce tra le pietre e nei muretti a secco, ama terreni ghiaiosi o almeno posare sulla ghiaia.
Origine: Europa.
",erbacee perenni,sole,estate,"bassa, cm. 30-40","normale, ben drenato; tollera il secco",9-11 piante/mq.,tondo cm.13 (1 L.),true,false,coprisuolo,2019-02-02 15:48:58 UTC,2019-02-24 16:47:49 UTC,500,EUR,false
379,Peucedanum officinale,,"Foglie dal disegno graficamente elegante, come quelle di un finocchio gigante. Le ombrelle fiorali giallo verdi rendono la pianta luminosa. 
Origine: Europa.
",erbacee perenni,sole,estate,"alta, cm. 100-150",normale,1-3 piante/mq.,tondo cm.13 (1 L.),true,false,"fogliame decorativo, insetti, spontanea",2019-02-09 10:06:21 UTC,2019-08-28 09:51:56 UTC,600,EUR,false
380,Peucedanum verticillare,,"Imponente ed elegante. Erge i suoi fusti purpurei fino a 3 metri e fiorisce in gialloverde.
Origine: Europa.
",erbacee perenni,sole,estate,"alta, cm. 150-200",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 11:53:18 UTC,2019-08-28 09:52:26 UTC,600,EUR,false
230,Phlomis fruticosa,,"La salvia di Gerusalemme è un bel sempreverde argenteo dai fiori color del sole. Ama il secco.
Origine: Europa.
",erbacee perenni,sole,tarda primavera,"alta, cm. 100-120","normale, ben drenato; tollera il secco",1 pianta mq.,tondo cm.15 (2 L.),true,false,"",2019-02-02 15:51:53 UTC,2020-06-07 10:30:49 UTC,1000,EUR,false
381,Phlomis russelliana,,"Tappezzante per ombra secca. Ha belle foglie cuoriformi, pelose sul lato inferiore e spighe di fiori gialli in verticilli. Molto belli anche gli steli sfioriti e secchi che durano tutto l’inverno.
Origine: Europa.",erbacee perenni,mezz'ombra,tarda primavera,"media, cm. 70-90",normale,5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"fogliame decorativo, insetti, terreni aridi",2019-02-09 11:55:58 UTC,2019-12-04 18:39:13 UTC,500,EUR,false
382,Phlomis samia,,"Forma cespi di belle foglie da cui si alzano spighe di fiori rosa e crema.
Origine: Europa, Nord Africa.
",erbacee perenni,sole,estate,"media, cm. 60-80",normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"fogliame decorativo, insetti, terreni aridi",2019-02-09 11:57:40 UTC,2019-02-24 16:51:27 UTC,500,EUR,false
489,Phyllitis scolopendrium,,"Felce lingua di cervo, sempreverde.",erbacee perenni,mezzombra,"","bassa, cm. 30-40",normale,7-12 piante /mq.,tondo cm.13 (1 L.),true,false,fogliame ornamentale,2019-02-17 16:15:38 UTC,2021-01-06 16:15:06 UTC,700,EUR,false
383,Physostegia virginiana 'Alba',,"Pianta molto espansiva, porta racemi di fiori lunghi 2-3 cm di colore bianco.
Origine: Nord America, varietà coltivata.",erbacee perenni,"sole, mezz'ombra",estate,"media, cm. 80-100",normale,5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-02-09 12:00:09 UTC,2020-11-13 15:26:32 UTC,450,EUR,false
384,Physostegia virginiana 'Rose queen',,"Fiori rosa.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole,estate,"media, cm. 80-100",normale,5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-02-09 12:01:50 UTC,2019-08-28 09:55:57 UTC,450,EUR,false
541,Platycodon grandiflorus 'Fuji white',,"Fiori bianchi. Molto elegante.
Origine: Asia, varietà coltivata.",erbacee perenni,sole-mezz'ombra,estate,"media, cm. 50-60",normale,7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-07-25 16:17:52 UTC,2020-11-13 15:27:32 UTC,500,EUR,false
385,Platycodon grandiflorus 'Mariesii',,"Campanula giapponese. I fiori sembrano palloncini quando ancora in boccio e poi si aprono in coppe a stella.
Origine: Asia, varietà coltivata.",erbacee perenni,"sole, mezz'ombra",estate,"media, cm. 60-80",normale,7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-09 14:48:24 UTC,2019-02-24 16:54:46 UTC,500,EUR,false
231,Platycodon grandiflorus 'Zwerg',,"Varietà nana e compatta.
Origine: Asia, varietà coltivata.

",erbacee perenni,sole,estate,"bassa, cm. 20-30",normale,7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-02 15:57:09 UTC,2019-08-28 09:56:50 UTC,500,EUR,false
567,Poa glauca 'Blue Hills',,"Foglie glauche e spighe leggere per questa graminacea a fioritura primaverile.
Origine: Nord America, varietà coltivata.",graminacee,sole,tarda primavera,"bassa, cm. 30-40",normale; tollera il secco,7-9 piante/mq.,tondo cm.13 (1 L.),true,false,coprisuolo,2019-08-07 16:03:22 UTC,2020-11-13 15:28:15 UTC,500,EUR,false
316,Poa labillardieri,,"Bella grigia dal portamento aperto, mossa nel vento.
Origine: Australia.
",graminacee,sole,tarda primavera-estate,"media, cm. 60-70; in fioritura: cm. 90-100","normale, ben drenato; tollera il secco",3-5 piante/mq.,tondo cm.15 (2 L.),false,false,"",2019-02-04 17:29:43 UTC,2019-02-04 17:29:43 UTC,700,EUR,false
386,Podophyllum peltatum,,"Belle foglie palmate ed elegante fiore bianco che fa capolino dalle ascelle fogliari. Ama terreni freschi e ricchi di sostanza organica.
Origine: Nord America.
",erbacee perenni,"ombra, mezz'ombra",primavera,bassa cm. 40-50,"fresco, ricco di sostanza organica",7-9 piante/mq.,tondo cm. 15 (2 L.),false,false,fogliame decorativo,2019-02-09 14:50:03 UTC,2019-12-04 19:19:49 UTC,1000,EUR,false
232,Pollia japonica,,"Origine: Asia.
",erbacee perenni,mezz'ombra-ombra,estate,"bassa, cm. 40-50","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-02-02 15:58:20 UTC,2019-12-04 19:20:12 UTC,500,EUR,true
233,Polystichum setiferum 'Plumosum densum',,"Bellissima felce sempreverde, con lamina fogliare molto vestita e ricoperta di peluria sul lato inferiore.
Origine: Asia.
",erbacee perenni,"ombra, mezz'ombra",-,"bassa, cm. 40-50","fresco, ricco di sostanza organica",3-5 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-02 16:00:25 UTC,2021-01-06 16:17:52 UTC,700,EUR,false
568,Primula japonica 'Apple Blossom',,"Una primula dai delicati fiori rosa dal centro più intenso.
Origine: Asia, varietà coltivata.
",erbacee perenni,"ombra, mezz'ombra",primavera,"media, cm. 50-60","fresco, ricco di sostanza organica",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-08-07 16:05:04 UTC,2019-12-04 19:24:23 UTC,500,EUR,false
234,Pulsatilla vulgaris 'Alba',,"Primi fiori di primavera. Foglie profondamente incise, grigie di peluria e fiori bianchi.
Origine: Europa, varietà coltivata.

",erbacee perenni,sole-mezz'ombra,primavera,"bassa, cm. 20-30","fresco, ricco di sostanza organica",9-11 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-02 16:04:04 UTC,2019-02-24 16:57:01 UTC,500,EUR,false
387,Pycnanthemum muticum,,"Profumatissimo. Sembra coperto di brina per la velatura grigia sulle foglie.
Origine: Nord America.
",erbacee perenni,sole,estate,"media, cm. 70-90","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 14:53:08 UTC,2019-02-24 16:57:25 UTC,500,EUR,false
388,Pycnanthemum tenuifolium,,"Foglie sottili e profumatissime su steli eretti, abbondanti fiori bianchi che forniscono raccolto agli  insetti impollinatori.
Origine: Nord America.
",erbacee perenni,sole,estate,"media, cm. 60-80","normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 14:55:43 UTC,2019-02-24 16:58:06 UTC,500,EUR,false
389,Ratibida mexicana,,"Margherite a sombrero, per dare al giardino un’atmosfera messicana che concilia la siesta.
Origine: Nord America.
",erbacee perenni,sole,estate,"media, cm. 50-70","normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 14:58:08 UTC,2020-06-07 10:30:10 UTC,500,EUR,false
390,Ratibida pinnata,,"Gialle margherite che voglion volar via, in alto, verso il cielo. Preferisce terreni poveri.
Origine: Nord America.
",erbacee perenni,sole,estate,alta cm. 150-200,"normale, ben drenato",3-5 piante/mq.,tondo cm.13 (1 L.),false,false,Insetti,2019-02-09 14:59:48 UTC,2021-01-06 16:19:34 UTC,500,EUR,false
392,Rudbeckia fulgida 'Deamii',,"Una forma più alta e morbida rispetto alla Goldsturm. Il giallo è addolcito da toni arancio e crema. Le foglie leggermente vellutate.
Origine: Nord America.
",erbacee perenni,sole,estate,"media, cm. 80-100",normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 15:04:20 UTC,2020-03-18 17:15:19 UTC,500,EUR,false
391,Rudbeckia fulgida 'Goldsturm',,"In fioritura da metà estate al tardo autunno, questa asteracea regala una profusione di margherite gialle con cono centrale scuro ed è perfetta in combinazione con le graminacee.
Origine: Nord America.
",erbacee perenni,sole,estate,"media, cm. 60-80",normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 15:02:07 UTC,2020-03-18 17:15:42 UTC,500,EUR,false
537,Rudbeckia hirta 'Autumn Colors',,"Dall'estate all'autunno inoltrato questa Rudbeckia regala una 
fioritura continua sui toni del rosso aranciato-bronzo. 
Origine: Nord America, varietà coltivata.
 ",erbacee perenni,sole,estate-autunno,"media, cm. 50-60","normale, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,da taglio,2019-07-25 16:13:20 UTC,2019-12-04 19:38:30 UTC,500,EUR,false
539,Rudbeckia hirta 'Cappuccino',,"Fiori gialli con disco centrale rosso.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole,estate-autunno,"bassa, cm. 40-50","normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,da taglio,2019-07-25 16:15:50 UTC,2019-12-05 17:49:29 UTC,500,EUR,false
532,Rudbeckia hirta 'Glowing SmileyZ',,"Fioritura abbondante e lunghissima. Ottimi fiori da taglio.
Origine: Nord America, varietà selezionata.",erbacee perenni,sole,estate-autunno,"media, cm. 70-80","normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,da taglio,2019-07-25 16:02:20 UTC,2020-11-13 15:29:52 UTC,500,EUR,false
538,Rudbeckia hirta 'Goldilocks',,"Grandi fiori gialli, doppi, con cono centrale scuro.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole,estate-autunno,"media, cm. 50-60","normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,da taglio,2019-07-25 16:14:04 UTC,2019-12-05 17:57:46 UTC,500,EUR,false
393,Rudbeckia laciniata,,"Alta, alta, alta. Fa un po’ fatica a stare in piedi. Per angoli selvaggi. Ci vogliono angoli selvaggi in un giardino. Magari anche tutto il giardino, selvaggio.
Origine: Nord America.
",erbacee perenni,sole,estate,"alta, cm. 150-200",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 15:06:28 UTC,2019-02-24 18:45:26 UTC,500,EUR,false
394,Rudbeckia maxima,,"Le foglie sono una vera meraviglia. Grandi, ovali, compatte. Azzurre.  I fiori, dal cono allungato, si alzano su steli alti e dritti. 
Origine: Nord America.",erbacee perenni,sole,estate,alta cm. 150-200,"normale, ben drenato",3-5 piante/mq.,tondo cm. 15 (2 L.),true,false,Insetti,2019-02-09 15:28:26 UTC,2019-02-24 18:45:57 UTC,800,EUR,false
395,Rudbeckia missouriensis,,"Compatta e piccolina, per giardini a prateria. Lunga, lunghissima fioritura.
Origine: Nord America.",erbacee perenni,sole,estate,"media, cm. 70-90","normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 15:30:30 UTC,2019-02-24 18:46:19 UTC,500,EUR,false
396,Rudbeckia subtomentosa 'Henry Eilers',,"Una margherita in filigrana. Gialla, ma di un giallo proprio bello, caldo e luminoso, col bottone centrale color caffè.
Origine: Nord America, varietà coltivata.
",erbacee perenni,sole,estate,"alta, cm. 130-180",normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 15:32:25 UTC,2019-12-05 17:59:54 UTC,500,EUR,false
235,Rudbeckia triloba 'Blackjack Gold',,"Origine: Nord America, varietà coltivata.
",erbacee perenni,sole,estate,"alta, cm. 100-120",normale,7-9 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-02 16:05:49 UTC,2019-09-01 13:10:25 UTC,500,EUR,false
236,Rudbeckia triloba 'Prairie Glow',,"Steli ramificati che portano numerose margherite bicolori, giallo e arancio, dai toni mutevoli  dall'oro al senape, all'ocra e al bruno.
Origine: Nord America, varietà coltivata.
",erbacee perenni,sole,estate,"alta, cm. 100-120",normale,7-9 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-02 16:07:57 UTC,2019-09-01 13:10:51 UTC,500,EUR,false
533,Salvia 'Amistad',,"Varietà di  salvia da fiore dai fiori grandi di un bel, caldo, viola.",erbacee perenni,sole,estate-autunno,"alta, cm. 100-120","normale, ben drenato",3-5 piante/mq.,tondo cm.15 (2 L.),true,false,Farfalle e insetti,2019-07-25 16:03:14 UTC,2020-11-13 15:31:27 UTC,1000,EUR,false
237,Salvia nemorosa 'Caradonna',,"Fioritura lunga e generosa di spighe viola scuro.
Origine: Europa, varietà coltivata.
",erbacee perenni,sole,tarda primavera-estate,"media, cm. 50-60","normale, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-02 16:10:16 UTC,2019-02-24 18:47:35 UTC,500,EUR,false
534,Salvia nemorosa 'Marcus',,Varietà compatta dalla lunga fioritura viola.,erbacee perenni,sole,estate,"bassa, cm. 30-40","normale, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm.13 (1 L.),true,true,"coprisuolo, insetti",2019-07-25 16:04:08 UTC,2019-09-01 13:13:57 UTC,500,EUR,false
614,Salvia roemeriana 'Arriba',,"Introdotta da jelitto nel 2004, questa è una salvia nana e compatta, molto fiorifera e molto amata dagli insetti. Lunga fioritura di un rosso scarlatto molto luminoso.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole,estate- autunno,"bassa, 30-40cm.","normale, sciolto e ben drenato",7-9 piante/mq,tondo cm.13 (1 L.),true,false,Insetti,2020-11-21 11:15:17 UTC,2020-11-21 11:15:17 UTC,500,EUR,false
615,Salvia uliginosa 'Ballon Azul',,"E' la versione 'nana' della specie botanica. Amatissima da farfalle e insetti, ha un colore azzuro che che la rende unica.
Origine: Sud America, varietà coltivata.",erbacee perenni,sole,estate- autunno,"alta, 100-120cm.",umido ma ben drenato,7-9 piante/mq,tondo cm.13 (1 L.),true,false,Insetti,2020-11-21 11:50:13 UTC,2020-11-21 11:50:13 UTC,500,EUR,false
616,Salvia yamensis 'Nachtvlinder',,"In fiore da Giugno ad ottobre, i fiori porpora di questa salvia sembrano vellutati. Molto amata da insetti e farfalle.
Origine Eurpa, varietà coltivata.",erbacee perenni,sole,estate- autunno,"alta, 80-90cm.","normale, ben drenato",5-7piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2020-11-21 11:56:47 UTC,2020-11-21 11:56:47 UTC,500,EUR,false
397,Sanguisorba hakusanensis,,"Steli eretti si coprono in estate di scovolini rosa penduli e delicati. Leggera e danzante.
Origine: Asia.",erbacee perenni,"sole, mezz'ombra",tarda primavera,"media, cm. 60-80","fresco, ricco di sostanza organica",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 16:22:54 UTC,2019-02-24 18:47:57 UTC,600,EUR,false
398,Sanguisorba menziesii,,"S. a fioritura primaverile; adoriamo il colore indefinibile dei fiori. Purea di fragole?
Origine: Nord America.
",erbacee perenni,"sole, mezz'ombra",tarda primavera,"media, cm. 70-90","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 16:33:10 UTC,2019-12-05 18:01:33 UTC,600,EUR,false
399,Sanguisorba officinalis,,"Poco usate sin’ora, così belle con le graminacee. Belle foglie grigio-glauche e fiori in capolini porpora scurissimo.
Origine: Europa.
",erbacee perenni,"sole, mezz'ombra",estate,"media, cm. 80-100","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"Insetti, spontanea",2019-02-09 16:34:47 UTC,2021-01-06 16:27:41 UTC,600,EUR,false
401,Sanguisorba officinalis 'Chocolate Tip',,"Varietà a foglie finemente suddivise e infiorescenze porpora scuro su steli eretti.
Origine: Europa.
",erbacee perenni,"sole, mezz'ombra",estate,"media, cm. 70-90","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 16:38:00 UTC,2021-01-06 16:29:47 UTC,600,EUR,false
400,Sanguisorba officinalis 'Tanna',,"Varietà di Sanguisorba officinalis più bassa e compatta.
Origine: Europa, varietà coltivata.",erbacee perenni,"sole, mezz'ombra",estate,"media, cm. 50-60","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 16:36:28 UTC,2021-01-06 16:30:20 UTC,600,EUR,false
402,Sanguisorba 'Rock and Roll',,"Fiori affusolati che cambiano dal rosa al porpora.
Origine: Europa, varietà coltivata.",erbacee perenni,"sole, mezz'ombra",estate,"media, cm. 80-100","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 16:39:48 UTC,2021-01-06 16:31:22 UTC,600,EUR,false
403,Sanguisorba tenuifolia 'Alba',,"Il fogliame è molto fine ed elegante; la fioritura bianca, come tanti piccoli scovolini penduli.
Origine: Asia, varietà coltivata.
",erbacee perenni,"sole, mezz'ombra",estate,"alta, cm. 120-150","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 16:41:32 UTC,2019-02-24 18:50:27 UTC,600,EUR,false
404,Sanguisorba tenuifolia 'Henk Gerritsen',,"Alta e leggera, butta i suoi ami nel vento. Le spighe morbide, curve e pendule cambiano tono di rosa man mano che il tempo passa.
Origine: Asia, varietà coltivata.
",erbacee perenni,"sole, mezz'ombra",estate,"alta, cm. 150-200","fresco, ricco di sostanza organica",3-5 piante/mq.,tondo cm. 15 (2 L.),false,false,Insetti,2019-02-09 16:43:14 UTC,2020-11-13 15:34:17 UTC,800,EUR,false
510,Sanguisorba tenuifolia var. purpurea,,"Nancy J. Ondra ci ha donato i semi, noi l'abbiamo seminata, cresciuta ed ammirata nel nostro giardino. Ne è valsa la pena!
Origine: Asia, varietà coltivata.",erbacee perenni,"sole, mezzombra",estate,"media, cm. 90-100","normale, non troppo asciutto",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-24 19:00:13 UTC,2019-12-05 18:03:31 UTC,600,EUR,false
238,Santolina rosmarinifolia,,"Fiori giallo burro e foglie grigio-verdi. 
Origine: Europa.
",erbacee perenni,sole,tarda primavera-estate,"bassa, cm. 40-50","normale, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,da secco,2019-02-02 16:11:41 UTC,2020-11-13 15:34:48 UTC,500,EUR,false
405,Saxifraga stolonifera,,"Che bella tappezzante! Foglie sempreverdi di bella forma e colore (venature grigio su grigio); discreta e non invadente. Provatela anche in vasi appesi, scoprite voi perché.
Origine: Asia.",erbacee perenni,"ombra, mezz'ombra",tarda primavera,"bassa, cm. 20-30","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"fogliame decorativo, coprisuolo",2019-02-09 16:45:14 UTC,2020-11-13 15:35:24 UTC,450,EUR,false
406,Saxifraga stolonifera 'Kinky purple',,"Varietà sempreverde con foglie arrossate e fiori rosati.
Origine: Asia, varietà coltivata.
",erbacee perenni,"ombra, mezz'ombra",tarda primavera,"bassa, cm. 30-40","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"fogliame decorativo, coprisuolo",2019-02-09 16:47:08 UTC,2019-12-05 18:08:03 UTC,500,EUR,false
239,Saxifraga stolonifera 'Veitchiana',,"Foglia lucida e verde scuro.
Origine: Asia, varietà coltivata.
",erbacee perenni,"ombra, mezz'ombra",tarda primavera-estate,"bassa, cm. 10-20",normale,7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"coprisuolo, fogliame ornamentale",2019-02-02 16:14:55 UTC,2019-12-05 18:08:55 UTC,500,EUR,false
407,Scabiosa lachnophylla 'Blue Horizon',,"Leggera leggera, questa scabiosa, coi suoi grandi fiori portati dai lunghi steli. 
Origine: Asia, varietà coltivata.",erbacee perenni,sole,estate,"media, cm. 80-100","normale, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-09 16:50:35 UTC,2019-02-24 19:02:56 UTC,500,EUR,false
408,Scabiosa ochroleuca,,"Miriade di fiori giallo-crema si elevano su steli alti fino ad un metro. Fioritura prolungata.
Origine: Russia.",erbacee perenni,sole,estate-autunno,"media, cm. 80-100","leggero, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"insetti, terreni aridi",2019-02-12 15:31:02 UTC,2019-02-24 19:03:20 UTC,450,EUR,false
240,Scabiosa ochroleuca 'Moondance',,"Varietà compatta in fiore da maggio a dicembre se il gelo lo consente.
Origine: Russia, varietà coltivata.
",erbacee perenni,sole,estate-autunno,"bassa, cm. 40-50","normale, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-02 16:17:42 UTC,2019-09-01 13:23:21 UTC,500,EUR,false
